"YEAR","HABITAT","REGION","SITE","CONTROL","TRANSECT","TOTAL","SP_CODE","value"
2022,"Kelp","Narragansett Bay","King's Beach",0,4,1.7125,"CLT",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"AGH",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BORS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CHW",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CF",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"EMS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"LON",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"PORS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"QUA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"RBS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"LETT",0.05
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SHE",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CRSP",0.2375
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"FIN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"FUSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"GRAC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BAR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SPAG",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"LIM",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BUG",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CHCR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CRIS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"DASY",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"DIAD",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"Dulce",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"ECSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"IRM",0.8875
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"OBSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"STAC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SUGK",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"UHYD",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"URA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CORA",0.0375
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"WHEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"MAST",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"OAR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"OST",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"EPI",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BCS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SUGK",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"TUB",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CHI",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"COF",0.0625
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"GOT",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SEA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SERP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"XMAS",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CHAM",0.025
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"PURPCL",0.125
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SEALA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CORS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"NSF",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"POLY",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"WANE",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"FOR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"PYSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"GRIN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SHRB",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"TUB",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"DEV",0.0375
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BLC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"EEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BUGN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SG",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"STAT",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SAR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"EOYS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"MAN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"RAT",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BAYS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BMUS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CHON",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"PLUM",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"FLUK",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"UNTUN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"DASEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"HOR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"OYS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"DWHEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"BRAM",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"MANBUR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SPER",0.0375
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"AHN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"STIW",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SEAV",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SWD",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"OSC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"SEAP",0.0625
2022,"Kelp","Narragansett Bay","King's Beach",1,1,1.6125,"CLT",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"AGH",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BORS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CHW",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CF",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"EMS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"LON",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"PORS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"QUA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"RBS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"LETT",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SHE",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CRSP",0.3875
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"FIN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"FUSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"GRAC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BAR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SPAG",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"LIM",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BUG",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CHCR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CRIS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"DASY",0.05
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"DIAD",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"Dulce",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"ECSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"IRM",0.7
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"OBSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"STAC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SUGK",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"UHYD",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"URA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CORA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"WHEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"MAST",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"OAR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"OST",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"EPI",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BCS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SUGK",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"TUB",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CHI",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"COF",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"GOT",0.05
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SEA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SERP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"XMAS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CHAM",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"PURPCL",0.075
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SEALA",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CORS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"NSF",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"POLY",0.0375
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"WANE",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"FOR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"PYSP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"GRIN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SHRB",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"TUB",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"DEV",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BLC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"EEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BUGN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SG",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"STAT",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SAR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"EOYS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"MAN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"RAT",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BAYS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BMUS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CHON",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"PLUM",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"FLUK",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"UNTUN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"DASEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"HOR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"OYS",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"DWHEL",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"BRAM",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"MANBUR",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SPER",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"AHN",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"STIW",0.0125
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SEAV",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SWD",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"OSC",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"SEAP",0
2022,"Kelp","Narragansett Bay","King's Beach",1,5,1.375,"CLT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"AGH",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BORS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CHW",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CF",0.05
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"EMS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"LON",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"PORS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"QUA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"RBS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"LETT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SHE",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CRSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"FIN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"FUSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"GRAC",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BAR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SPAG",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"LIM",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BUG",0.1125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CHCR",0.5125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CRIS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"DASY",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"DIAD",0.1
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"Dulce",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"ECSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"IRM",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"OBSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"STAC",0.1
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SUGK",0.2625
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"UHYD",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"URA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CORA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"WHEL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"MAST",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"OAR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"OST",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"EPI",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BCS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SUGK",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"TUB",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CHI",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"COF",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"GOT",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SEA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SERP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"XMAS",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CHAM",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"PURPCL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SEALA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CORS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"NSF",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"POLY",0.2
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"WANE",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"FOR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"PYSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"GRIN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SHRB",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"TUB",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"DEV",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BLC",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"EEL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BUGN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SG",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"STAT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SAR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"EOYS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"MAN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"RAT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BAYS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BMUS",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CHON",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"PLUM",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"FLUK",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"UNTUN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"DASEL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"HOR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"OYS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"DWHEL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"BRAM",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"MANBUR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SPER",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"AHN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"STIW",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SEAV",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SWD",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"OSC",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"SEAP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,2,1.4125,"CLT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"AGH",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"BORS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CHW",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CF",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"EMS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"LON",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"PORS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"QUA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"RBS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"LETT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SHE",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CRSP",0.075
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"FIN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"FUSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"GRAC",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"BAR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SPAG",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"LIM",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"BUG",0.2375
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CHCR",0.575
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CRIS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"DASY",0.05
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"DIAD",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"Dulce",0.025
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"ECSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"IRM",0.0375
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"OBSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"STAC",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SUGK",0.15
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"UHYD",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"URA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CORA",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"WHEL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"MAST",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"OAR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"OST",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"EPI",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"BCS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SUGK",0.0125
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"TUB",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CHI",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"COF",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"GOT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SEA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SERP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"XMAS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CHAM",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"PURPCL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SEALA",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"CORS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"NSF",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"POLY",0.1375
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"WANE",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"FOR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"PYSP",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"GRIN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SHRB",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"TUB",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"DEV",0.0375
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"BLC",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"EEL",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"BUGN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SG",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"STAT",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"SAR",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"EOYS",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"MAN",0
2023,"Kelp","Narragansett Bay","Fort Wetherill",0,3,1.4375,"RAT",0
