HABITAT,CONTROL,YEAR,MONTH,DAY,DATE,REGION,SITE,TRANSECT,SP_CODE,COUNT,actual_size
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 2,STCH,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 2,STCH,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 2,STCH,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 2,STCH,5,NA
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,35,5
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,16,15
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,25
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,35
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,45
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAAD,51,NA
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,NA,5
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,1,15
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,1,25
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,NA,35
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,NA,45
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,TAON,2,NA
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,NA,5
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,7,15
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,3,25
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,3,35
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,NA,45
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,CEST,13,NA
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,NA,5
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,1,15
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,1,25
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,NA,35
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,NA,45
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 3,STCH,2,NA
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,31,5
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,19,15
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,1,25
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,35
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,45
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAAD,51,NA
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,NA,5
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,NA,15
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,2,25
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,NA,35
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,NA,45
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,TAON,2,NA
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,NA,5
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,4,15
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,1,25
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,3,35
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,NA,45
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,NA,60
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,NA,85
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,NA,100
Kelp,Kelp,2021,8,26,8/26/21,Narragansett Bay,Kings Beach,KB 4,CEST,8,NA
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,58,5
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,6,15
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,NA,25
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,NA,35
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,NA,45
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,NA,60
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,NA,85
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,NA,100
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAAS,64,NA
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,5
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,2,15
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,2,25
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,35
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,45
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,60
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,85
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,100
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,TAON,4,NA
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,5
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,1,15
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,25
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,35
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,45
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,60
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,85
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,100
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 3,CEST,1,NA
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,202,5
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,66,15
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,25
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,35
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,45
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,60
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,85
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,100
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAAD,268,NA
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,5
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,15
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,2,25
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,1,35
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,45
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,60
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,85
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,100
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,TAON,3,NA
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,15,5
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,9,15
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,2,25
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,35
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,45
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,60
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,85
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,100
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,CEST,26,NA
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,NA,5
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,NA,15
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,NA,25
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,1,35
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,2,45
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,NA,60
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,NA,85
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,NA,100
Kelp,Kelp,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 4,MOSA,3,NA
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,168,5
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,2,15
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,25
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,35
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,45
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,60
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,85
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,100
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,TAAD,170,NA
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,1,5
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,15
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,25
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,35
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,45
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,60
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,85
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,100
Kelp,Control,2020,7,13,7/13/20,Narragansett Bay,Fort Wetherill,FW 5,CEST,1,NA
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,97,5
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,25,15
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,25
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,35
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,45
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,60
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,85
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,100
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAAD,122,NA
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,5
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,15
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,5,25
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,2,35
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,1,45
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,60
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,85
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,100
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,TAON,8,NA
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,5
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,2,15
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,1,25
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,35
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,45
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,60
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,85
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,100
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,CEST,3,NA
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,NA,5
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,NA,15
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,NA,25
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,NA,35
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,2,45
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,NA,60
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,NA,85
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,NA,100
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 1,MOSA,2,NA
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,93,5
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,138,15
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,36,25
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,35
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,45
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,60
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,85
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,100
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,TAAD,267,NA
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,5
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,2,15
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,25
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,35
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,45
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,60
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,85
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,100
Kelp,Kelp,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 2,CEST,2,NA
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,85,5
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,43,15
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,4,25
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,35
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,45
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,60
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,85
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,100
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,TAAD,132,NA
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,5
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,2,15
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,25
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,35
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,45
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,60
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,85
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,100
Kelp,Control,2020,7,15,7/15/20,Narragansett Bay,Fort Wetherill,FW 6,CEST,2,NA
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,78,5
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,3,15
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,25
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,35
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,45
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,60
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,85
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,100
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,TAAD,81,NA
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,NA,5
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,NA,15
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,2,25
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,NA,35
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,NA,45
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,NA,60
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,NA,85
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,NA,100
Kelp,Control,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 1,STCH,2,NA
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,54,5
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,9,15
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,25
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,35
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,45
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,60
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,85
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,100
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAAD,63,NA
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,NA,5
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,NA,15
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,6,25
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,13,35
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,NA,45
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,NA,60
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,NA,85
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,NA,100
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,TAON,19,NA
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,NA,5
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,1,15
